,AAPL,AMZN,BA,BAC,C,CAT,COP,CVX,DIS,GOOGL,GS,JNJ,JPM,MMM,MRK,MSFT,NKE,NVDA,PFE,SLB,UNH,XOM
2017-06-02,-0.1758173,0.5991551,-0.17811279,-0.23784718,0.13276815,-0.22527643,-0.39399007,0.2267977,-0.5804006,-0.017108416,-0.031787254,0.21743114,0.21900654,0.035507806,-0.11550282,0.14257325,0.23684263,0.60964984,-0.23306318,-0.05223521,-0.041712023,-0.13687894
2017-06-09,-0.21210615,0.58464706,-0.18896107,-0.25453883,0.15581141,-0.24074335,-0.39036164,0.24079108,-0.5573438,-0.04171293,-0.013433528,0.23238209,0.21863714,0.05243929,-0.13077496,0.14149687,0.21448274,0.62677187,-0.23782866,-0.044297494,-0.042981155,-0.11237589
2017-06-16,-0.21075459,0.5888797,-0.15602823,-0.27164623,0.11828275,-0.24685888,-0.38376802,0.2263931,-0.55709237,0.006115192,-0.023436746,0.22553754,0.21545398,0.055514716,-0.117382646,0.15155682,0.19649017,0.6187657,-0.24434555,-0.020358512,-0.04316313,-0.12815474
2017-06-23,-0.17976241,0.60746896,-0.16610125,-0.2562865,0.114274584,-0.2556769,-0.396709,0.23376174,-0.5751948,-0.0090582725,-0.022447798,0.25199085,0.23528023,0.03979527,-0.097086444,0.12635872,0.202829,0.6079362,-0.2782634,0.0075528533,-0.06703119,-0.12363049
2017-06-30,-0.2152824,0.6060657,-0.14372149,-0.26916248,0.10862323,-0.27740198,-0.39530724,0.24130914,-0.60932124,0.015760273,-0.045261387,0.29869607,0.24459049,0.06477828,-0.07856549,0.14901175,0.2264119,0.5587012,-0.28180853,-0.012746915,-0.05662609,-0.1287429
2017-07-07,-0.20953941,0.6172921,-0.16962758,-0.27290908,0.10480733,-0.3069706,-0.39214522,0.29136384,-0.605595,0.036216326,-0.031537335,0.31252405,0.23257181,0.060560953,-0.13179815,0.1499067,0.19647405,0.53617865,-0.25345758,-0.027019357,-0.014929843,-0.12236698
2017-07-14,-0.26801956,0.6228901,-0.11506374,-0.30703562,0.101330146,-0.29631263,-0.36857834,0.29112816,-0.6520451,0.031748004,-0.083380446,0.32248154,0.24546972,0.0893314,-0.09386289,0.15080336,0.23206858,0.5330006,-0.26552042,-0.012439927,-0.060394846,-0.097598314
2017-07-21,-0.22111025,0.6191701,-0.14826885,-0.3143673,0.09409136,-0.28561884,-0.36544403,0.29750788,-0.63706696,0.036164798,-0.086053,0.309497,0.23347206,0.08798275,-0.08779626,0.16138026,0.23326173,0.5522671,-0.30277148,-0.01660115,-0.058123507,-0.10157361
2017-07-28,-0.23956542,0.64212644,-0.15281889,-0.32837692,0.10320099,-0.28992686,-0.41340524,0.26357248,-0.665748,0.017368272,-0.07955183,0.3353412,0.24245557,0.124755,-0.09684717,0.17233555,0.21820858,0.57295454,-0.2753163,-0.021096587,-0.020611864,-0.10905351
2017-08-04,-0.24382994,0.64607316,-0.1754531,-0.3608676,0.12278376,-0.27144328,-0.4632009,0.2819713,-0.6885269,0.033839315,-0.027409744,0.31510976,0.24053672,0.13415208,-0.14117184,0.18139474,0.22781415,0.6017894,-0.22971928,-0.028510403,-0.057569183,-0.09776212
2017-08-11,-0.24476004,0.6032569,-0.21026234,-0.34877342,0.14967832,-0.24613626,-0.4376871,0.28238377,-0.6904698,0.046551794,-0.04587261,0.3411635,0.23130396,0.12511031,-0.1476995,0.16765411,0.23274592,0.585911,-0.2546544,-0.042004354,-0.010630643,-0.08680896
2017-08-18,-0.24832615,0.6206802,-0.19887976,-0.34913078,0.13640189,-0.2811983,-0.46473488,0.2640094,-0.6728126,0.06585997,-0.03867467,0.31212264,0.2784765,0.13260129,-0.11078671,0.15378276,0.24506287,0.5943118,-0.27098495,-0.012315971,-0.055714946,-0.0997497
2017-08-25,-0.28140125,0.61442804,-0.21095292,-0.33332682,0.171428,-0.3057365,-0.4796134,0.27920574,-0.69981354,0.060719542,-0.047845405,0.33464956,0.2714332,0.115172386,-0.0924993,0.16765992,0.23231754,0.61048084,-0.26824433,-0.009365508,-0.043387573,-0.0853081
2017-09-01,-0.28180534,0.60388964,-0.20014071,-0.35201794,0.17180201,-0.30646563,-0.48855394,0.29689014,-0.67704153,0.05588925,-0.043688647,0.3371622,0.25331506,0.13203958,-0.10741575,0.19481595,0.22628435,0.5992544,-0.24748585,-0.024754345,-0.0614172,-0.08055563
2017-09-08,-0.2782719,0.6475078,-0.21434915,-0.32545075,0.1493872,-0.30456036,-0.49844545,0.313502,-0.72498137,0.08485142,-0.03862713,0.32903808,0.25552443,0.13277976,-0.1368269,0.18483815,0.22279644,0.607021,-0.23432338,-0.019560322,-0.06750481,-0.08434479
2017-09-15,-0.29221123,0.6780565,-0.19842187,-0.33159095,0.16809371,-0.2876386,-0.4952063,0.31863362,-0.72048694,0.08082344,-0.05298347,0.3006565,0.2332081,0.12972951,-0.17403571,0.19468404,0.23130533,0.6353215,-0.2382876,-0.036040556,-0.06287942,-0.080729656
2017-09-22,-0.27768856,0.67727304,-0.1961905,-0.34029603,0.16097143,-0.28719255,-0.49248987,0.32375586,-0.7498307,0.054203402,-0.051149745,0.30517733,0.25260973,0.15049306,-0.18318412,0.16551536,0.22894053,0.6647534,-0.24686107,-0.022953194,-0.040868223,-0.094988614
2017-09-29,-0.30205497,0.70263064,-0.21184564,-0.32188645,0.17064388,-0.2862392,-0.51515955,0.31244335,-0.7436855,0.036527462,-0.037125744,0.33287975,0.2961781,0.15615864,-0.16382532,0.16757901,0.22543144,0.7013444,-0.27660784,-0.053130765,-0.053776573,-0.13647923
2017-10-06,-0.3082114,0.6990403,-0.23421714,-0.32957608,0.19350083,-0.2873224,-0.52652097,0.35603586,-0.7708115,0.0542275,-0.047819655,0.37372237,0.26017317,0.1555209,-0.1839655,0.1545954,0.22610009,0.70797867,-0.2948977,-0.023498874,-0.06577369,-0.108280316
2017-10-13,-0.28542635,0.66631395,-0.2556435,-0.32756072,0.13709316,-0.2867834,-0.50885403,0.3619153,-0.7504486,0.034637846,-0.0070874332,0.35249504,0.2775043,0.14853922,-0.17751834,0.16126668,0.21841684,0.72752416,-0.2905908,-0.024696544,-0.037658215,-0.13343868
2017-10-20,-0.2826286,0.72489357,-0.22923055,-0.3816084,0.14778869,-0.33376282,-0.52257454,0.3741936,-0.7642946,0.022283781,-0.04742434,0.37131155,0.30375353,0.14388177,-0.14768004,0.13092513,0.2043204,0.7407931,-0.31103066,0.0012331664,-0.038082957,-0.10706089
2017-10-27,-0.29883063,0.6820823,-0.19625852,-0.35431466,0.16583015,-0.35378662,-0.5233822,0.4175942,-0.79800737,0.020578384,-0.043290973,0.42136788,0.26970905,0.17187157,-0.15191388,0.116504036,0.22907415,0.74830467,-0.3071549,-0.018377226,-0.039888464,-0.15771063
2017-11-03,-0.2951239,0.6637647,-0.21116428,-0.35800895,0.15947537,-0.3234112,-0.5242571,0.43012863,-0.7831349,-0.00024864078,-0.032447644,0.40701073,0.26370338,0.14367957,-0.15535064,0.13326883,0.22139268,0.7648197,-0.30806237,-0.010964218,-0.046170104,-0.13889945
2017-11-10,-0.2981072,0.6676151,-0.21377687,-0.36358842,0.18272546,-0.37289086,-0.4726993,0.41807467,-0.8420781,0.005766553,-0.01889934,0.42408672,0.26922187,0.14389202,-0.13299413,0.14557838,0.21754853,0.73933333,-0.29999423,0.0012677342,-0.06473291,-0.1353489
2017-11-17,-0.2602752,0.6962697,-0.2555902,-0.39427373,0.19348514,-0.37737018,-0.49788958,0.43329725,-0.8244065,0.04134176,-0.049121875,0.3913238,0.31446108,0.15241049,-0.16123754,0.1577438,0.21164548,0.8043275,-0.3610991,-0.038489636,-0.027389908,-0.14916244
2017-11-24,-0.28050122,0.7059883,-0.21400476,-0.38930115,0.19456902,-0.37305063,-0.51057196,0.4496883,-0.8457842,0.046649404,-0.036728125,0.41545206,0.30410212,0.17770194,-0.1540139,0.14023736,0.23334567,0.78138256,-0.3390874,-0.06107937,-0.05963545,-0.18535879
2017-12-01,-0.2631882,0.7082694,-0.24901395,-0.3990818,0.17856364,-0.37797806,-0.5302395,0.46460682,-0.860744,0.033667006,-0.05463485,0.43388826,0.35632926,0.17131111,-0.155076,0.15731916,0.24554686,0.7575772,-0.35897106,-0.04534265,-0.042657353,-0.17015113
2017-12-08,-0.26295018,0.7226082,-0.2744959,-0.40409914,0.1620327,-0.38162237,-0.5377118,0.4728416,-0.85240793,0.05144196,-0.04271189,0.42682964,0.3019124,0.150798,-0.13661015,0.16441786,0.25345477,0.7927655,-0.3384264,-0.059282828,-0.06838343,-0.14040025
2017-12-15,-0.25419542,0.6967562,-0.25384203,-0.3923369,0.15644212,-0.397043,-0.5457343,0.48061848,-0.8212188,0.014673209,-0.056785814,0.43198156,0.30859357,0.13210969,-0.081497766,0.15674198,0.24539252,0.79822844,-0.36202055,-0.028667862,-0.06730888,-0.16088653
2017-12-22,-0.22607632,0.73029345,-0.26076493,-0.3795553,0.15057616,-0.4403018,-0.52568895,0.49286732,-0.81186897,0.011279816,-0.040887732,0.43124834,0.31777865,0.12393095,-0.06171887,0.1458808,0.23940837,0.80961883,-0.40986672,-0.07800323,-0.046166457,-0.17198367
2017-12-29,-0.26270428,0.72514665,-0.27091616,-0.41381502,0.20075616,-0.45654446,-0.5315668,0.4839991,-0.8516781,0.020460045,-0.04139787,0.46202415,0.32253608,0.15925604,-0.07944503,0.18770507,0.21537454,0.79590654,-0.36613905,-0.087900974,-0.057084393,-0.15397198
2018-01-05,0.21134038,0.47403136,0.08494954,-0.0044833245,-0.08622019,-0.062383413,-0.06917393,0.26393652,-0.2996161,-0.094074816,0.3442983,-0.26609302,0.2070998,-0.18699822,-0.112463474,-0.14886197,-0.0279417,0.24409553,-0.32554853,0.10077292,0.012584865,-0.25925058
2018-01-12,0.236514,0.46784824,0.071735635,0.008941186,-0.11368893,-0.08810465,-0.054407626,0.28057948,-0.31248134,-0.06736911,0.3280421,-0.25617623,0.18512955,-0.18767107,-0.11461542,-0.14623737,-0.01571412,0.2541333,-0.36053216,0.09088202,0.058722217,-0.2655298
2018-01-19,0.23043697,0.4869284,0.10098837,-0.020161722,-0.1251968,-0.075307205,-0.07079671,0.26536557,-0.3159136,-0.06816776,0.35338908,-0.27887887,0.1851529,-0.18538725,-0.10448889,-0.15765324,-0.021366578,0.27055728,-0.35268337,0.12700197,0.021547329,-0.265366
2018-01-26,0.2279088,0.49889445,0.12766936,-0.031799875,-0.117280886,-0.0759096,-0.11167512,0.24956822,-0.2848403,-0.09217159,0.36938715,-0.2894668,0.19941643,-0.16243355,-0.1150202,-0.16551724,-0.020364314,0.2627346,-0.3650186,0.113392904,0.022960622,-0.24043444
2018-02-02,0.2547112,0.4817783,0.098343916,-0.050278585,-0.102923915,-0.100239255,-0.051672272,0.28293842,-0.29838032,-0.088546775,0.37676254,-0.28022534,0.1743921,-0.17793338,-0.13942632,-0.1772126,-0.0114553515,0.27820876,-0.366535,0.1220503,0.05229097,-0.27664742
2018-02-09,0.25374547,0.49431258,0.11665811,-0.019863386,-0.087638065,-0.101320446,-0.041345924,0.27338666,-0.30036807,-0.110430405,0.38030493,-0.27181715,0.19439323,-0.1753101,-0.12333413,-0.18454818,-0.048497897,0.30016083,-0.3693524,0.12226486,0.018650275,-0.3200509
2018-02-16,0.23450384,0.48399425,0.096490584,-0.029891789,-0.10948019,-0.08359278,-0.030707454,0.2924101,-0.3045784,-0.100002445,0.41501856,-0.26194668,0.17553279,-0.18997782,-0.117944404,-0.18382478,-0.06411405,0.32795087,-0.39396763,0.14446212,0.025787007,-0.32612184
2018-02-23,0.22593467,0.49416828,0.12605378,-0.019472098,-0.10203995,-0.079473004,-0.06333768,0.2960258,-0.32022294,-0.09571225,0.39395684,-0.29153857,0.20453882,-0.1999494,-0.15884851,-0.20561361,-0.03421495,0.32797733,-0.3742877,0.15683018,0.025797939,-0.30657297
2018-03-02,0.19278531,0.4942351,0.14493434,-0.016952675,-0.16017748,-0.0954781,-0.060289375,0.31316742,-0.3752678,-0.08636987,0.35780364,-0.29411975,0.21845242,-0.17019181,-0.13296647,-0.17408015,-0.0025221228,0.30007508,-0.35975203,0.15910046,-0.00072241423,-0.2516637
2018-03-09,0.23606542,0.5179298,0.16527027,-0.01386458,-0.1554729,-0.08614361,-0.037219483,0.3131619,-0.31727973,-0.115083836,0.32268214,-0.28884354,0.17958988,-0.19557658,-0.12557116,-0.19229096,-0.01658622,0.35379854,-0.4023517,0.13646783,0.032318275,-0.3109997
2018-03-16,0.25553814,0.51001245,0.16742152,-0.0037161945,-0.15964128,-0.071770474,-0.03917364,0.30964962,-0.3968041,-0.111479804,0.3331862,-0.29346108,0.15736143,-0.18150088,-0.12047678,-0.21396248,-0.024367314,0.31039363,-0.37457642,0.18244083,0.04227836,-0.2773517
2018-03-23,0.27102965,0.49642524,0.15227464,-0.0030300259,-0.14784488,-0.070547104,-0.06100581,0.2948493,-0.3481806,-0.107005596,0.35079116,-0.3063333,0.19065985,-0.1592453,-0.13604562,-0.20510426,-0.045293145,0.32349643,-0.38257653,0.17935032,-0.0034880103,-0.2831765
2018-03-30,0.29337025,0.47303382,0.15188733,-0.019302983,-0.16236325,-0.054656476,-0.03457838,0.31985262,-0.34352472,-0.10491371,0.3854583,-0.30166015,0.19519322,-0.17578839,-0.1426433,-0.22211869,-0.07775577,0.30973634,-0.36919665,0.17065689,-0.013946176,-0.27674013
2018-04-06,0.26274505,0.5103521,0.120822094,-0.021392578,-0.1259233,-0.042433847,-0.04054453,0.3575387,-0.40166578,-0.099891804,0.38754833,-0.32547912,0.20266096,-0.16256644,-0.13609597,-0.24334426,-0.09518681,0.34254143,-0.38760632,0.21971199,-0.023624038,-0.29816598
2018-04-13,0.28649473,0.4942512,0.118432805,0.021690732,-0.15490505,-0.07330745,-0.0114633385,0.38042864,-0.39663535,-0.09655653,0.35551992,-0.32022876,0.21537015,-0.19067031,-0.11221125,-0.22049037,-0.09873299,0.31472015,-0.4132287,0.20099959,-0.009421962,-0.29005596
2018-04-20,0.2746144,0.51729,0.14810348,-0.00772959,-0.14748664,-0.059787326,-0.013859975,0.35288963,-0.40856665,-0.11586746,0.34873235,-0.30491954,0.20019086,-0.2086808,-0.11345551,-0.24349864,-0.09785424,0.31544718,-0.38665786,0.22651222,-0.0041212738,-0.2712945
2018-04-27,0.26148644,0.5305839,0.15098885,0.004561591,-0.12869272,-0.049234103,-0.0513475,0.37077644,-0.39735827,-0.1014597,0.33852664,-0.31845146,0.1862851,-0.17297997,-0.11738163,-0.22888727,-0.12447848,0.31645116,-0.3797182,0.20254532,-0.005108309,-0.287108
2018-05-04,0.31180015,0.54635346,0.14886808,0.0035276054,-0.15797766,-0.053860404,-0.027529668,0.3798522,-0.37954348,-0.13602874,0.3139756,-0.33767283,0.1925466,-0.18952313,-0.10757689,-0.19447364,-0.14038347,0.3133182,-0.39044657,0.1935784,-0.021147192,-0.26765677
2018-05-11,0.33362007,0.581017,0.11220894,0.045535147,-0.10975015,-0.026753953,-0.083753325,0.34933466,-0.40585953,-0.11807422,0.32974702,-0.31660834,0.18199985,-0.20384867,-0.12139225,-0.23438351,-0.14156058,0.3195138,-0.41015497,0.2374363,-0.005885035,-0.31238842
2018-05-18,0.33491412,0.60929406,0.11379973,0.03618127,-0.12324436,-0.03011097,-0.10228865,0.32992738,-0.42074075,-0.096681,0.39042267,-0.31619242,0.21662602,-0.22374506,-0.12782283,-0.24453755,-0.11489798,0.31670102,-0.42011577,0.19341382,-0.023277992,-0.29762474
2018-05-25,0.28203478,0.620438,0.120311394,0.04466989,-0.11666316,-0.0022302927,-0.130591,0.33217078,-0.39396566,-0.097627655,0.38252202,-0.33177477,0.23347732,-0.18941796,-0.15505664,-0.23600826,-0.16421598,0.32002997,-0.36977848,0.21430215,-0.042335104,-0.32029122
2018-06-01,0.25277328,0.5949107,0.11418655,0.014208096,-0.11283962,-0.02362967,-0.09904369,0.3424788,-0.3850383,-0.094037674,0.3860797,-0.31831345,0.24333766,-0.22287753,-0.16302356,-0.19810449,-0.14903066,0.32551512,-0.4378581,0.24056885,-0.016399998,-0.2938618
2018-06-08,0.26012087,0.5924932,0.10968059,0.034109466,-0.09541289,-0.029174268,-0.09349612,0.3334749,-0.37292033,-0.08854687,0.38527602,-0.29417175,0.24695773,-0.26690862,-0.11412208,-0.21400785,-0.1597641,0.323299,-0.47915903,0.24517098,-4.75049e-06,-0.32289386
2018-06-15,0.28227946,0.6046552,0.114709996,0.034686565,-0.08610706,-0.01041243,-0.08044619,0.33040562,-0.37869287,-0.1073796,0.34086993,-0.30946174,0.22480354,-0.2389842,-0.08124108,-0.238,-0.14611892,0.33042097,-0.48182043,0.21791513,-0.009674448,-0.31240755
2018-06-22,0.27948347,0.5942838,0.11505027,0.00050135254,-0.06695595,-0.020861682,-0.11782787,0.3333428,-0.36323124,-0.113044,0.37940493,-0.30147973,0.2297711,-0.22540434,-0.08686688,-0.22248407,-0.13293757,0.33541283,-0.4835381,0.1981713,-0.017578999,-0.3132114
2018-06-29,0.268237,0.6046538,0.09577949,0.023475176,-0.083205916,-0.012446905,-0.12077204,0.33370966,-0.38379908,-0.087778926,0.37735254,-0.3010061,0.22283801,-0.23827228,-0.12474091,-0.23560302,-0.1054063,0.32643336,-0.43531537,0.2072343,-0.004490778,-0.32687572
2018-07-06,0.25612536,0.5925081,0.057686895,0.0449981,-0.06981595,-0.03154556,-0.12143819,0.36277023,-0.40599567,-0.085285306,0.38694125,-0.30446786,0.22204657,-0.23492539,-0.13171157,-0.22000165,-0.08267942,0.36733028,-0.4861979,0.1943848,0.014480412,-0.3252075
2018-07-13,0.30098796,0.56995237,0.025420774,0.026785422,-0.07370627,-0.035523076,-0.07473726,0.3715481,-0.40141663,-0.07366671,0.3830251,-0.290561,0.22667465,-0.24254048,-0.13694838,-0.22673097,-0.067887045,0.3517816,-0.49952334,0.19151188,0.024266005,-0.3487126
2018-07-20,0.27908546,0.58412373,0.0515225,0.024843365,-0.07325389,-0.037525684,-0.08989197,0.36826462,-0.3863233,-0.056288708,0.38350415,-0.2921489,0.22322969,-0.2559883,-0.13650045,-0.23236594,-0.08893471,0.36566043,-0.49607316,0.21642995,-0.01945297,-0.3319158
2018-07-27,0.2925467,0.57227767,0.08090643,0.03358375,-0.09623252,-0.034628857,-0.07530557,0.36894584,-0.37349516,-0.08115616,0.34735602,-0.31517923,0.20139568,-0.22081444,-0.0981075,-0.21727578,-0.11257036,0.3507204,-0.5242162,0.1897951,0.0179835,-0.30652934
2018-08-03,0.30230603,0.5752923,0.06421356,0.030654669,-0.09009466,-0.012784037,-0.074918486,0.35969073,-0.38869485,-0.09284116,0.3472763,-0.33498627,0.2057292,-0.22713947,-0.114288926,-0.20558691,-0.09867066,0.31520477,-0.49947834,0.21237358,0.027009368,-0.30026668
2018-08-10,0.31648433,0.58099926,0.06479269,0.052222364,-0.07134058,-0.014667546,-0.07287799,0.33640206,-0.42984906,-0.08868166,0.3510233,-0.32882327,0.1918303,-0.2312582,-0.12648605,-0.24736841,-0.07741642,0.32665506,-0.46300882,0.23299856,0.011715924,-0.31334573
2018-08-17,0.31784758,0.59169406,0.045180578,0.024823124,-0.09425382,-0.05034419,-0.0485328,0.35915822,-0.4458374,-0.1043375,0.3869483,-0.336346,0.18077502,-0.22377959,-0.09266494,-0.22937497,-0.052011203,0.3423627,-0.47851142,0.2246258,-0.010959452,-0.30646208
2018-08-24,0.29213232,0.5879797,0.058950335,0.041322768,-0.058506727,-0.054894872,-0.07189607,0.38214216,-0.4375283,-0.08521732,0.37457713,-0.3299814,0.19505663,-0.23950696,-0.12140516,-0.22707431,-0.08147316,0.3542494,-0.4791401,0.23655245,0.0064018904,-0.34274036
2018-08-31,0.27766687,0.5857331,0.05998389,0.0279481,-0.09010897,-0.07260363,-0.051449638,0.38046634,-0.43260127,-0.057109315,0.39916152,-0.3252708,0.19985111,-0.23987296,-0.12557769,-0.22807789,-0.09060482,0.32421905,-0.4802639,0.2615592,-0.018792465,-0.30425566
2018-09-07,0.30712909,0.59766996,0.0634169,0.02658568,-0.071782805,-0.070028625,-0.040938593,0.3698823,-0.42109385,-0.07941872,0.37252727,-0.33915228,0.2066535,-0.2276218,-0.09635209,-0.225824,-0.106139444,0.32166523,-0.5002955,0.24548884,-0.019436544,-0.3129345
2018-09-14,0.31217387,0.6093003,0.058425277,0.026703114,-0.07181923,-0.052782483,-0.064584516,0.3791096,-0.4375353,-0.08343573,0.38235602,-0.35558352,0.21401659,-0.22838005,-0.09540205,-0.23765011,-0.098948546,0.31390116,-0.49327582,0.26147023,-0.0072923275,-0.33076653
2018-09-21,0.3268463,0.60734516,0.07537781,0.0446632,-0.077916406,-0.047038026,-0.08251776,0.37572935,-0.4193171,-0.0890787,0.3914588,-0.3619028,0.23009297,-0.2373018,-0.1300186,-0.24168749,-0.098608404,0.3499772,-0.53443784,0.25348878,-0.008674818,-0.3264799
2018-09-28,0.31182218,0.64805454,0.06033977,0.04878936,-0.078197144,-0.05192218,-0.091919884,0.38737494,-0.43079954,-0.09039764,0.42600322,-0.36067092,0.23145811,-0.24484423,-0.1418163,-0.21717915,-0.08346762,0.35714406,-0.55318105,0.23584864,-0.03109536,-0.3313436
2018-10-05,0.32386214,0.6314239,0.037523508,0.041750986,-0.07654593,-0.039263476,-0.07933962,0.37256905,-0.42856017,-0.0995755,0.4606391,-0.36034736,0.2576094,-0.25549427,-0.15464713,-0.20752701,-0.099829644,0.3330955,-0.53236616,0.223755,-0.026384642,-0.32234758
2018-10-12,0.32576317,0.62093985,0.059554555,0.029280603,-0.07561932,-0.049140442,-0.060451157,0.37793493,-0.45090666,-0.10927155,0.4571576,-0.38065827,0.2639329,-0.26834163,-0.15861753,-0.20499,-0.09941785,0.33950663,-0.5437757,0.24702759,-0.000121980906,-0.3197859
2018-10-19,0.29787037,0.63202804,0.043663125,0.017447466,-0.076048374,-0.047665935,-0.04725499,0.38072386,-0.435043,-0.103178605,0.4584442,-0.35564977,0.26006094,-0.25675672,-0.15649177,-0.22487721,-0.11996671,0.38146418,-0.5550183,0.23763886,0.0031829358,-0.3345726
2018-10-26,0.29842192,0.6151475,0.09222941,-0.0017688274,-0.07562926,-0.05264931,-0.043966006,0.39052647,-0.43012828,-0.12023044,0.4327302,-0.3270576,0.23471133,-0.26205832,-0.15146825,-0.23592679,-0.09445153,0.3695882,-0.55433476,0.22212951,0.01371404,-0.31952938
2018-11-02,0.3075088,0.62421095,0.077408694,-0.006975019,-0.091817066,-0.063609734,-0.027939867,0.37793306,-0.40406418,-0.12177398,0.42664894,-0.3452901,0.22015493,-0.2543507,-0.13720322,-0.24001579,-0.0928718,0.37204823,-0.53420764,0.22272258,0.011481035,-0.31999844
2018-11-09,0.3267892,0.6211798,0.041757397,0.008675444,-0.06713872,-0.04991606,-0.0042458596,0.40495807,-0.4370238,-0.119059205,0.4100655,-0.39951608,0.22606377,-0.2334181,-0.17233749,-0.23805913,-0.0805129,0.40519595,-0.5355792,0.23112908,0.002118665,-0.3411263
2018-11-16,0.33482867,0.62764376,0.06334925,0.029325802,-0.0689884,-0.052354336,-0.014272178,0.39158306,-0.49272594,-0.1279541,0.4213459,-0.3738113,0.24637857,-0.24853802,-0.15104766,-0.2210438,-0.09298549,0.3809584,-0.5278029,0.22151318,-0.030163735,-0.31523877
2018-11-23,0.3542437,0.62500495,0.030976217,0.028008997,-0.091384724,-0.05635234,0.0055726646,0.4094618,-0.48551536,-0.09479211,0.38979918,-0.40411264,0.2256622,-0.2526,-0.17139068,-0.2515487,-0.06765574,0.39645392,-0.480017,0.23994465,-0.015191394,-0.3345678
2018-11-30,0.30407628,0.62480956,0.05775522,0.033444654,-0.06390025,-0.021689892,0.02568624,0.3966216,-0.5012232,-0.10325179,0.41374144,-0.43310457,0.23531398,-0.22718954,-0.17848721,-0.22724561,-0.12781428,0.3833712,-0.47129315,0.2645275,-0.051172405,-0.3329757
2018-12-07,0.35282823,0.614498,0.051719137,0.027795875,-0.06294358,-0.033831023,0.03335043,0.39844713,-0.47070473,-0.13416913,0.43049127,-0.43146706,0.22913818,-0.25337037,-0.1722744,-0.22502372,-0.14604728,0.3932403,-0.4877929,0.27009302,-0.053174227,-0.33080322
2018-12-14,0.34780923,0.615762,0.07661946,-0.018264998,-0.06989871,-0.0338457,0.019584298,0.39953625,-0.46600214,-0.1609904,0.40993404,-0.42344636,0.23295338,-0.24124679,-0.14096913,-0.22631264,-0.14188267,0.383953,-0.48231798,0.26367503,-0.039497495,-0.30515182
2018-12-21,0.337629,0.6181251,0.052434444,-0.021150982,-0.034273088,-0.012504712,0.04845675,0.40151396,-0.4805696,-0.13504227,0.42734113,-0.4567771,0.20719938,-0.21150474,-0.17773978,-0.24036627,-0.1737816,0.4001804,-0.46532774,0.32320157,-0.07317147,-0.3338724
2018-12-28,0.29902032,0.6447568,-0.008517534,-0.022405112,-0.005770588,-0.04043911,0.055152833,0.42004508,-0.4758381,-0.14732698,0.45238814,-0.42956004,0.25969332,-0.23876882,-0.1870285,-0.22742791,-0.16920261,0.44972295,-0.5012291,0.32083973,-0.08187888,-0.36622572
2019-01-04,0.02557009,-0.094285294,0.8175868,0.0011039317,1.3175607e-05,0.28679302,-0.027884075,0.16617846,-0.65746105,-0.21372673,0.009426003,-0.067932405,-0.20167632,0.27941108,-0.5697962,-0.10976646,-0.0082018655,0.192249,0.026730532,0.0567668,0.24482521,-0.15592359
2019-01-11,0.021001037,-0.06973954,0.8311222,0.016451394,-0.044060238,0.2628701,-0.033612244,0.16031177,-0.6486162,-0.17314793,0.014191991,-0.018212298,-0.16732588,0.2550358,-0.5869698,-0.05987569,-0.02210956,0.20747092,-0.024391675,-0.03919531,0.25400084,-0.13519959
2019-01-18,-0.0008900881,-0.08760454,0.8173515,0.010327375,-0.060801465,0.2914517,-0.015002839,0.1973789,-0.63679427,-0.15058757,0.0007663012,-0.021943485,-0.14016274,0.23318486,-0.57993853,-0.10516056,-0.055476863,0.2050312,-0.022080636,-0.016410027,0.29877567,-0.16141386
2019-01-25,-0.030916596,-0.041974764,0.8250452,0.071715444,-0.028517481,0.28240556,-0.036289394,0.19385497,-0.6320652,-0.16751315,-0.008225674,-0.009466286,-0.15909553,0.23245792,-0.5884078,-0.1257557,-0.009811829,0.1737888,-0.024289697,-0.011560077,0.2541921,-0.1595708
2019-02-01,0.06491594,-0.08110027,0.77992,-0.005399746,-0.05661707,0.31477788,-0.019844647,0.19694717,-0.6447837,-0.20324989,0.009312421,-0.015591631,-0.22216542,0.23875022,-0.5618615,-0.1503338,-0.034663267,0.2085183,0.0110852,0.008991277,0.29835978,-0.13596717
2019-02-08,0.054338656,-0.05513228,0.7857649,0.030412192,-0.049949214,0.32870454,-0.028560285,0.1829512,-0.61209804,-0.2622268,0.022123704,-0.028031668,-0.21043198,0.20797369,-0.55072665,-0.15713666,-0.026944801,0.25499457,-0.036541414,0.03969755,0.26884037,-0.15802164
2019-02-15,0.07737187,-0.063350156,0.76975954,0.03669157,-0.033685684,0.32463756,-0.03722929,0.15618111,-0.61829996,-0.2608691,0.032412283,-0.02877782,-0.19865163,0.18835573,-0.5345402,-0.10467248,-0.0621526,0.24271178,-0.011901474,-0.018257905,0.3076201,-0.1633532
2019-02-22,0.03248041,-0.051041782,0.74279964,0.0670241,-0.03896207,0.32149664,-0.024969336,0.1812212,-0.5757513,-0.23998733,-0.0042624893,0.0052401694,-0.18088667,0.15605907,-0.51234436,-0.08219127,-0.1049695,0.23891051,-0.06080832,-0.00943782,0.31013447,-0.16975398
