,AAPL,AMZN,BA,BAC,C,CAT,COP,CVX,DIS,GOOGL,GS,JNJ,JPM,MMM,MRK,MSFT,NKE,NVDA,PFE,SLB,UNH,XOM
2017-07-07,-0.1466004,-0.012094381,0.0816849,0.07312963,0.17414904,-0.09736927,-0.23706238,0.07446344,0.13942596,-0.14194879,-0.020044735,0.08145757,0.03698818,-0.052150585,-0.0632193,0.023852555,0.008911776,0.27105504,-0.20749214,-0.059260316,-0.09431274,0.16643699
2017-07-14,-0.15563926,-0.023007747,0.084537886,0.06075146,0.19823702,-0.1011948,-0.2521948,0.08147427,0.1283771,-0.14613643,-0.009734586,0.07673676,0.03298934,-0.03393162,-0.054579783,0.018362481,0.00553869,0.24711342,-0.1922548,-0.055909567,-0.08101998,0.17148498
2017-07-21,-0.16628024,-0.026223589,0.07758074,0.060849644,0.1865153,-0.10180787,-0.24221489,0.07997744,0.13838005,-0.15823188,0.008568051,0.07383204,0.023057342,-0.028652888,-0.056616724,0.025962317,0.01282078,0.24706373,-0.19789663,-0.05054297,-0.08523206,0.17909232
2017-07-28,-0.15046883,-0.016461367,0.09409215,0.066628374,0.19228896,-0.101930596,-0.22750357,0.060873784,0.12747231,-0.17015861,0.012629869,0.070149556,0.024661636,-0.031881236,-0.06750433,0.032551046,0.0040275455,0.24496098,-0.21124439,-0.06492114,-0.076714434,0.18845224
2017-08-04,-0.15745358,-0.012492073,0.110389635,0.069624245,0.1947647,-0.10425105,-0.234242,0.052828707,0.11357608,-0.16641448,0.010252464,0.092793114,0.03447173,-0.039818365,-0.060657203,0.01645044,0.00030697585,0.24601185,-0.19766222,-0.07967362,-0.071479395,0.182674
2017-08-11,-0.14751053,-0.025084535,0.108404495,0.06969146,0.19662216,-0.11731298,-0.23017788,0.06258613,0.11424023,-0.15023749,0.008006254,0.08088066,0.027406245,-0.061684567,-0.067725055,0.02018898,0.0009787201,0.23953731,-0.19141982,-0.073288396,-0.051352285,0.18725096
2017-08-18,-0.16192624,-0.034669466,0.1135215,0.06587936,0.1956284,-0.11272156,-0.22000813,0.05598607,0.124345854,-0.17299587,0.011375999,0.07727711,0.030892033,-0.05196484,-0.0635113,0.03314095,0.006961572,0.24502936,-0.1980365,-0.07575731,-0.054914735,0.18646781
2017-08-25,-0.1653599,-0.020802056,0.12556744,0.07175857,0.2027568,-0.10939797,-0.22677355,0.049127717,0.1139519,-0.16491246,0.007502839,0.0930746,0.030478979,-0.04784032,-0.060583502,0.02152684,-0.004868603,0.24116726,-0.19056901,-0.08934949,-0.058954727,0.1824987
2017-09-01,-0.16771498,-0.022802794,0.13080034,0.06946036,0.20378526,-0.11271892,-0.22864167,0.048209127,0.11027436,-0.1571679,0.0089981975,0.095963195,0.03141468,-0.04833183,-0.056395225,0.012066168,-0.00858618,0.23312768,-0.18124631,-0.08999789,-0.0529944,0.18249865
2017-09-08,-0.17096953,-0.026246395,0.13469397,0.07124971,0.20413888,-0.114855565,-0.22639032,0.044099648,0.110596254,-0.14927594,0.0061503947,0.09768568,0.03426196,-0.056125868,-0.052661687,0.009677127,-0.011707449,0.23392394,-0.18044958,-0.09494467,-0.048854403,0.18600395
2017-09-15,-0.17115335,-0.01175864,0.12129049,0.07038238,0.2084246,-0.110245585,-0.22209868,0.027586997,0.11109771,-0.1427164,0.030760074,0.092602775,0.02492637,-0.06028243,-0.05695202,-0.007566133,-0.018978298,0.21722858,-0.168051,-0.090133384,-0.041568805,0.19720486
2017-09-22,-0.163912,-0.004520816,0.14978331,0.06829814,0.20923977,-0.11078006,-0.21776633,0.013973057,0.10680745,-0.16932972,0.03211706,0.10611729,0.04347956,-0.061388098,-0.06584066,0.016090699,-0.011804819,0.21755664,-0.18673465,-0.10100347,-0.05579435,0.18541202
2017-09-29,-0.160995,-0.0041984143,0.14928105,0.06858802,0.20839378,-0.10620272,-0.22030143,0.015864361,0.10734507,-0.16192159,0.033183623,0.103403784,0.049967617,-0.06827603,-0.062004555,0.015510092,-0.016994644,0.21224518,-0.18779317,-0.101658836,-0.057111524,0.18367533
2017-10-06,-0.16141531,0.007980695,0.15311451,0.063280016,0.21024466,-0.1069255,-0.21270509,0.020030713,0.106163085,-0.16181524,0.029847797,0.11121054,0.050062485,-0.07003456,-0.059071142,0.014098458,-0.022102332,0.21267684,-0.1887289,-0.102791026,-0.06911182,0.1759911
2017-10-13,-0.16811319,-0.012149021,0.15250054,0.046378337,0.21037963,-0.102616526,-0.21764664,0.022450631,0.09687711,-0.16179807,0.038494304,0.112635754,0.055599302,-0.063172236,-0.059260916,0.01224113,-0.020862782,0.20072344,-0.17506734,-0.0929252,-0.057689745,0.1830214
2017-10-20,-0.16176309,0.006715134,0.16173917,0.04706322,0.20726113,-0.09026627,-0.20577936,0.009987885,0.10568406,-0.16453537,0.037574533,0.12537482,0.034544617,-0.06387973,-0.06117143,0.0021444722,-0.028486526,0.21352485,-0.17236994,-0.09106685,-0.08631818,0.17402282
2017-10-27,-0.11130898,0.018981967,0.1606107,0.04405545,0.21188383,-0.09225251,-0.17116566,0.0056979237,0.12083074,-0.15477942,0.0038841187,0.1310449,0.017171402,-0.111926794,-0.06813983,-0.017977485,-0.051765304,0.22105153,-0.19783759,-0.078542225,-0.081469044,0.20195226
2017-11-03,-0.120376185,0.0017465145,0.17549074,0.049752068,0.2030845,-0.09392002,-0.18274927,0.013413084,0.1281375,-0.15782568,0.019579459,0.14313984,0.013455337,-0.110839784,-0.07333006,-0.0074576973,-0.044578433,0.2200863,-0.1812972,-0.08945876,-0.07656055,0.17050835
2017-11-10,-0.12193558,-0.020466551,0.17508624,0.038336266,0.1941929,-0.097054526,-0.19338031,0.025475424,0.12713467,-0.14793213,0.029776063,0.13656077,0.020381052,-0.1126246,-0.06803079,-0.011962998,-0.03282211,0.1985507,-0.17233036,-0.086331055,-0.053308748,0.17268571
2017-11-17,-0.12950262,-0.025106406,0.17519562,0.021133315,0.18267603,-0.08612673,-0.17589085,0.018503124,0.1326811,-0.16592443,0.024984028,0.13924703,0.02003451,-0.098693386,-0.058737747,-0.006260112,-0.03046521,0.21152635,-0.16356382,-0.073473126,-0.07039962,0.15816283
2017-11-24,-0.12436221,-0.021928325,0.17730825,0.020448232,0.17932715,-0.08999232,-0.18087745,0.018592412,0.13317281,-0.15242143,0.018063825,0.14975217,0.0109754205,-0.09303749,-0.055157006,-0.012807315,-0.041318737,0.20757398,-0.14506553,-0.069998346,-0.07346006,0.14521198
2017-12-01,-0.101327345,-0.0067501217,0.17435698,-0.0018689275,0.15915458,-0.0801798,-0.14206173,0.013381964,0.13332906,-0.1553256,0.021678578,0.14662921,0.0061778547,-0.12028332,-0.050939232,-0.028267607,-0.032479145,0.2192657,-0.15791659,-0.04452168,-0.09341792,0.14136514
2017-12-08,-0.093489714,-0.002345544,0.18155853,0.0008339286,0.15354887,-0.07619411,-0.13590138,0.0051734746,0.13387401,-0.15069497,0.021853108,0.15640333,0.0028982162,-0.123678364,-0.051153265,-0.02623196,-0.033602644,0.23258626,-0.15945055,-0.04209494,-0.1134796,0.11958722
2017-12-15,-0.08556923,-0.0035727262,0.17435695,-0.028970694,0.13374753,-0.060659908,-0.11341606,0.008351642,0.13750365,-0.14712033,0.017341923,0.14642724,0.0014962256,-0.12868336,-0.04800781,-0.04533304,-0.030600656,0.23995547,-0.16350515,-0.016339708,-0.1206244,0.1332224
2017-12-22,-0.06851034,-0.012541738,0.18847677,-0.0064831255,0.14945117,-0.07803211,-0.13382752,0.0025580525,0.14028499,-0.14886113,0.016350487,0.14952537,0.00431692,-0.14005223,-0.058848757,-0.024115812,-0.029931676,0.23753366,-0.1621267,-0.029186834,-0.10614015,0.11016072
2017-12-29,-0.065429345,-0.0024294108,0.19119748,-0.0068933605,0.15090445,-0.080968305,-0.13647565,-0.00078274606,0.13217106,-0.14813146,0.017469143,0.1519988,0.0024799346,-0.1351842,-0.056728147,-0.021262322,-0.033872027,0.23726304,-0.16366553,-0.029498652,-0.11227806,0.110115305
2018-01-05,0.24176085,-0.00025249273,0.13861842,0.2355009,-0.10097162,-0.21230407,-0.14571877,-0.027881214,-0.095020145,-0.0048934696,0.033230297,-0.14062552,0.2875337,-0.33110905,-0.06785377,0.0900922,-0.012750973,0.2112672,-0.14268535,-0.14871356,0.23345995,-0.040683564
2018-01-12,0.25018698,-0.0058149053,0.12816831,0.24077907,-0.112275004,-0.21920052,-0.15389982,-0.03714418,-0.10380427,-0.009212231,0.03988053,-0.15551987,0.28356758,-0.34164792,-0.067023106,0.091110095,0.011507412,0.2328144,-0.13906863,-0.16021827,0.2541871,-0.027372826
2018-01-19,0.2519708,-0.018830555,0.10970757,0.2670434,-0.12692454,-0.2373608,-0.1697005,-0.059467696,-0.10099687,-0.015578461,0.064309195,-0.17580214,0.27436632,-0.32924226,-0.06471171,0.09477831,0.027971417,0.24229896,-0.11816722,-0.17593758,0.2693686,-0.009094077
2018-01-26,0.27222428,-0.025190348,0.11196835,0.28349084,-0.120828465,-0.24982242,-0.19851966,-0.05240131,-0.09508505,-0.02177735,0.06930666,-0.21076731,0.27409402,-0.31749353,-0.054217033,0.10627891,0.03903831,0.24056032,-0.105995655,-0.18280375,0.2590931,-0.02115286
2018-02-02,0.29946,-0.021068003,0.09919123,0.27410346,-0.14202201,-0.22013752,-0.18855885,-0.06542386,-0.102840856,-0.052426774,0.06554906,-0.20019698,0.28379476,-0.32400352,-0.06683298,0.1004258,0.03281357,0.2291079,-0.12588933,-0.1544756,0.26243562,0.016994875
2018-02-09,0.29385692,-0.029644037,0.08262658,0.27354544,-0.13125587,-0.18552904,-0.16383095,-0.063357845,-0.09049994,-0.08312849,0.06429968,-0.18128014,0.26385024,-0.30561897,-0.08922997,0.09359523,0.04085032,0.22683743,-0.14282279,-0.14901787,0.24599536,0.029758643
2018-02-16,0.27181545,-0.0029423297,0.10595369,0.2719974,-0.12291328,-0.21535341,-0.16196088,-0.05589784,-0.09370406,-0.046266407,0.045730215,-0.22763295,0.28149933,-0.31623158,-0.083820626,0.10377629,0.054213863,0.23640046,-0.129287,-0.14888394,0.24018133,-0.0066736876
2018-02-23,0.25140336,-0.0010521114,0.12033679,0.26485354,-0.12343146,-0.2170879,-0.16012323,-0.052727856,-0.1006912,-0.03776301,0.04249756,-0.22292049,0.28433868,-0.3223014,-0.093277074,0.11389407,0.053308718,0.22918114,-0.12463095,-0.14925584,0.25185925,-0.0064106407
2018-03-02,0.2560587,-0.010059878,0.12162869,0.26797003,-0.12525027,-0.22804758,-0.16508567,-0.03894726,-0.10434419,-0.06137403,0.043635704,-0.20512934,0.27333477,-0.31569856,-0.09631874,0.12223081,0.051588207,0.21662,-0.118025936,-0.14065988,0.25978312,-0.0039085746
2018-03-09,0.24602613,0.024767641,0.14140531,0.2679245,-0.13986963,-0.23593073,-0.13919194,-0.071698874,-0.08174865,-0.052357305,0.008659536,-0.20178613,0.27132875,-0.31541863,-0.108909234,0.12807323,0.034128804,0.22248328,-0.10815964,-0.16560996,0.26525992,0.010623622
2018-03-16,0.26431996,0.022310358,0.1414101,0.27037063,-0.16371281,-0.22530544,-0.12149906,-0.06468333,-0.07165236,-0.08189275,0.009069162,-0.17924121,0.2656452,-0.31134555,-0.14232151,0.12942348,0.018664455,0.22566104,-0.10554566,-0.18265092,0.27066094,0.032315254
2018-03-23,0.24805896,0.0031302436,0.13750842,0.2557569,-0.15253694,-0.21561246,-0.12360294,-0.06462347,-0.06012417,-0.06476509,0.0015892684,-0.17716669,0.25182158,-0.32447144,-0.14170876,0.13849111,0.027056012,0.22870953,-0.1065232,-0.16801913,0.2718812,0.035151083
2018-03-30,0.24086905,0.008928731,0.15142192,0.23638363,-0.14095478,-0.23065698,-0.12399653,-0.06489411,-0.057386935,-0.061444025,-0.008145452,-0.17888665,0.24822359,-0.32002205,-0.1241469,0.1315439,0.037769645,0.22416611,-0.10380675,-0.17019716,0.27831838,0.026913363
2018-04-06,0.23716542,0.009663616,0.16453078,0.23214257,-0.13869926,-0.21760106,-0.14123599,-0.053639084,-0.06389065,-0.053810786,-0.008077905,-0.16847059,0.24291268,-0.32294703,-0.120350815,0.13708279,0.035822894,0.20455873,-0.10297904,-0.17569284,0.28791332,0.015602315
2018-04-13,0.2227536,0.023295082,0.17700286,0.22218974,-0.120906115,-0.21499105,-0.13834056,-0.06346842,-0.0580209,-0.041434,-0.008339852,-0.17186208,0.24330898,-0.32493347,-0.123137355,0.13051215,0.023897257,0.20378175,-0.10201913,-0.18141697,0.29784778,0.0042807697
2018-04-20,0.24444294,0.005715589,0.17443962,0.21805792,-0.1306344,-0.21692416,-0.1418157,-0.06912027,-0.04898127,-0.029263055,0.004301405,-0.18361337,0.23671523,-0.3111602,-0.1250707,0.12921809,0.030617332,0.18571839,-0.08907761,-0.18477437,0.297085,0.004123646
2018-04-27,0.24819139,-0.014778517,0.1836252,0.21019776,-0.13356744,-0.23212989,-0.15177381,-0.087875254,-0.039944477,-0.02951718,0.020372838,-0.16207905,0.22610775,-0.29660225,-0.12482478,0.13230343,0.024313187,0.15521398,-0.075216606,-0.17678602,0.3152079,0.009561846
2018-05-04,0.22885916,-0.01480858,0.1940875,0.2280293,-0.113260075,-0.22413167,-0.14807388,-0.06932345,-0.034501173,-0.04081509,0.018653605,-0.15562424,0.21343191,-0.29548222,-0.14622453,0.13615079,0.025104696,0.15769643,-0.07215251,-0.19569543,0.31956956,-0.0114902435
2018-05-11,0.23517656,-0.015592885,0.18752179,0.23195639,-0.11043614,-0.23744173,-0.14932637,-0.08287378,-0.024105314,-0.031816028,0.024841601,-0.15239881,0.22132094,-0.305538,-0.13468613,0.12820815,0.032636464,0.15332977,-0.06617893,-0.18810359,0.3036824,-0.020176416
2018-05-18,0.23243365,-0.012386741,0.193849,0.22054689,-0.10983397,-0.2312127,-0.15396458,-0.08534077,-0.035583124,-0.029415265,0.027450686,-0.13995185,0.21581987,-0.3056969,-0.13502201,0.12568542,0.034474753,0.15337954,-0.07554617,-0.18932429,0.3166377,-0.01699917
2018-05-25,0.22368458,-0.0047464357,0.19756548,0.21028061,-0.123383954,-0.21310791,-0.1300581,-0.09357863,-0.032307018,-0.02978399,0.020914704,-0.1333498,0.21510287,-0.3019872,-0.15306792,0.11506327,0.036887854,0.1518301,-0.06864163,-0.19392428,0.31898826,-0.012380779
2018-06-01,0.22636588,-0.012672941,0.19951217,0.21606763,-0.1094933,-0.2201405,-0.14078337,-0.09903142,-0.029132878,-0.022003552,0.022792378,-0.13579512,0.21140353,-0.29117545,-0.1531369,0.124146715,0.028158475,0.15009269,-0.07075999,-0.19781794,0.31603748,-0.012633589
2018-06-08,0.2239587,-0.01064907,0.19938615,0.21655707,-0.11205296,-0.22615698,-0.14337948,-0.10637309,-0.028095927,-0.017077286,0.02323488,-0.13521335,0.21305382,-0.29005182,-0.14401917,0.121664226,0.023399228,0.14606032,-0.068629175,-0.1991868,0.32328004,-0.009709266
2018-06-15,0.2508325,-0.014755541,0.15479831,0.22281723,-0.1415888,-0.20512667,-0.13342012,-0.10786617,-0.019387867,-0.03712714,0.038301535,-0.12293868,0.21860187,-0.28538263,-0.17477192,0.12244612,0.0067128064,0.13401234,-0.061636705,-0.18328103,0.33444598,0.0043146163
2018-06-22,0.23110583,-0.02309411,0.17330119,0.23495007,-0.12342186,-0.21534899,-0.13321964,-0.12814435,-0.0059872298,-0.020484481,0.031185206,-0.13327023,0.21616443,-0.26266262,-0.16713648,0.12626515,0.014092202,0.12701035,-0.051858455,-0.20811796,0.3272071,-0.0085351225
2018-06-29,0.2205101,-0.039112814,0.16636395,0.2274708,-0.11041007,-0.21458164,-0.14135392,-0.1240803,-0.0013956561,-0.026555281,0.027314842,-0.12319331,0.20233874,-0.26278558,-0.13400936,0.14079407,0.009504867,0.1211658,-0.060015153,-0.20067625,0.32426366,-0.0015576422
2018-07-06,0.19869342,-0.017053515,0.19541259,0.23560576,-0.09136574,-0.21338713,-0.13892134,-0.12669295,-0.015459485,-0.023532491,0.02119199,-0.1378341,0.21152332,-0.24200287,-0.1371992,0.13109425,0.0061142268,0.12309661,-0.055611003,-0.22851905,0.32015914,-0.015312505
2018-07-13,0.19055507,-0.006899886,0.20096314,0.23688129,-0.09055831,-0.21064906,-0.12853774,-0.13273856,-0.02646997,-0.00963555,0.023526222,-0.13463476,0.21875016,-0.24110293,-0.14343932,0.120618835,-0.009803864,0.12407412,-0.06296472,-0.24147503,0.32979694,-0.006256014
2018-07-20,0.20352206,-0.014166221,0.202197,0.23798247,-0.09433422,-0.21831806,-0.13167977,-0.13213323,-0.03245594,-0.029009605,0.023150096,-0.13672736,0.2260826,-0.23905191,-0.14996262,0.1383613,-0.0021240502,0.11806399,-0.03855597,-0.23907892,0.32565826,-0.017419899
2018-07-27,0.22276695,-0.031372868,0.19923925,0.22834058,-0.11232172,-0.22296217,-0.13868268,-0.124811456,-0.022357157,-0.05407077,0.01759631,-0.12672237,0.21331146,-0.23931782,-0.12207428,0.14448562,-0.0037635788,0.09006124,-0.019535482,-0.22237644,0.33191085,-0.007343528
2018-08-03,0.17953782,-0.035650603,0.21824625,0.2380255,-0.08180173,-0.21146317,-0.1334419,-0.10953282,-0.032584116,-0.06074537,0.0036577403,-0.12908188,0.22631113,-0.22741894,-0.13037401,0.15337597,-0.013510125,0.09105778,-0.018364448,-0.24450009,0.3282092,-0.009952253
2018-08-10,0.17994958,-0.03878315,0.21876235,0.23777089,-0.084551856,-0.206272,-0.13155846,-0.10132378,-0.03133633,-0.07448958,-0.0017250001,-0.1286732,0.22997227,-0.22783439,-0.12849513,0.15685073,-0.022820655,0.08524837,-0.017277032,-0.24174896,0.33031636,-0.0019810856
2018-08-17,0.17501935,-0.055237554,0.21987872,0.2431966,-0.07883585,-0.21882653,-0.13678102,-0.091229305,-0.019602012,-0.08953963,-0.005525923,-0.1256974,0.21582778,-0.22814028,-0.109315656,0.15215644,-0.018593667,0.082001746,-0.0008426666,-0.22486858,0.3186887,-0.003733188
2018-08-24,0.14465714,-0.029891273,0.2369453,0.24985698,-0.06915681,-0.20774427,-0.12763007,-0.10641454,-0.042245965,-0.08084619,-0.01612709,-0.13752094,0.23352797,-0.21975903,-0.1223069,0.15889354,-0.023253012,0.10814087,-0.004541981,-0.24705121,0.31071934,-0.00825198
2018-08-31,0.13234183,-0.014209909,0.23055837,0.26320902,-0.09309194,-0.18836075,-0.11792149,-0.101346254,-0.053997904,-0.09383648,-0.0278058,-0.14298277,0.23038125,-0.22297578,-0.11527052,0.16670337,-0.031084543,0.12702031,0.0046019317,-0.25541776,0.2997278,0.0037578524
2018-09-07,0.13983884,-0.0027059198,0.23056214,0.26623666,-0.121443726,-0.17849615,-0.11437609,-0.09367,-0.051855266,-0.099253744,-0.035478376,-0.13804375,0.21502018,-0.23803684,-0.0939039,0.16268456,-0.032591242,0.14355066,0.0018211424,-0.24714664,0.28059518,0.006692278
2018-09-14,0.1257006,-0.0068621663,0.24126506,0.26859897,-0.11410461,-0.1795698,-0.11712907,-0.09529755,-0.065711305,-0.090979874,-0.029281247,-0.14182732,0.2142622,-0.23276687,-0.089923576,0.16415235,-0.038283594,0.15683846,0.00993039,-0.2531345,0.27326915,0.0008543134
2018-09-21,0.17270899,-0.011826253,0.21134405,0.25448957,-0.16258322,-0.17302695,-0.106004976,-0.105567515,-0.033498377,-0.07006144,-0.016344592,-0.11693814,0.20282218,-0.2566733,-0.1061068,0.14979425,-0.053322114,0.1395545,0.007572347,-0.22672936,0.29157212,0.008824995
2018-09-28,0.14623773,-0.029571984,0.21547504,0.26888174,-0.13605623,-0.18697403,-0.12379112,-0.10467003,-0.045344178,-0.053870402,-0.015034795,-0.12882695,0.19496739,-0.23905563,-0.09141703,0.15241113,-0.046004765,0.15134248,0.014812648,-0.22761011,0.2809891,0.00311006
2018-10-05,0.15201575,-0.034676652,0.22061434,0.26381943,-0.13724217,-0.18874638,-0.13503695,-0.09115675,-0.05350534,-0.07532204,-0.0049123643,-0.12743072,0.19519086,-0.24728659,-0.07363193,0.16186039,-0.032292698,0.14748435,0.015553093,-0.22806033,0.2829264,-0.010163695
2018-10-12,0.15430921,-0.042469896,0.2032158,0.27366275,-0.14908211,-0.17405121,-0.11795281,-0.06584849,-0.050479732,-0.09963729,-0.008375091,-0.11115952,0.18903606,-0.25959483,-0.06552211,0.16292618,-0.036511302,0.14198613,0.002050376,-0.21764359,0.27674717,-0.0056056976
2018-10-19,0.13868392,-0.036623962,0.21619856,0.27931088,-0.14235349,-0.16656032,-0.12774724,-0.064800926,-0.039560106,-0.09703253,-0.00823912,-0.11450584,0.20361607,-0.22804335,-0.062100977,0.16885372,-0.063189045,0.14979115,-0.0031902075,-0.21750788,0.25177443,-0.036773697
2018-10-26,0.11114828,-0.05646195,0.18729433,0.27554697,-0.14297734,-0.13618876,-0.1504322,-0.02215243,-0.02975237,-0.14362592,-0.013793772,-0.070555314,0.19767594,-0.19540784,-0.039154492,0.19094566,-0.08207673,0.15908206,-0.02608177,-0.19281399,0.22628012,-0.04649849
2018-11-02,0.11030947,-0.030364115,0.18966512,0.27731234,-0.15325281,-0.14245467,-0.1452938,-0.04420097,-0.037875075,-0.120191835,-0.008335048,-0.08831879,0.21155103,-0.20673652,-0.04643189,0.17342904,-0.0861012,0.16569893,-0.028629035,-0.18268767,0.22717567,-0.03426801
2018-11-09,0.10282934,-0.024055997,0.20967188,0.2741917,-0.14776233,-0.13484976,-0.14106314,-0.052275322,-0.040522292,-0.11144092,0.004080528,-0.09750353,0.22263047,-0.18264352,-0.050731875,0.16612332,-0.10284742,0.18135297,-0.035794355,-0.20889609,0.2142421,-0.044735756
2018-11-16,0.1029317,-0.05605504,0.17540798,0.27537724,-0.15438801,-0.16454485,-0.1714603,-0.04678575,-0.02440526,-0.099064544,0.0098795,-0.08596442,0.20758334,-0.1699778,-0.0098100845,0.1518316,-0.08416571,0.17715456,-0.028360616,-0.18681176,0.19114338,-0.009515149
2018-11-23,0.09594153,-0.055864822,0.18639064,0.27204758,-0.17576392,-0.14039257,-0.15552013,-0.0390675,-0.04490341,-0.09258686,0.011677092,-0.09403218,0.21731988,-0.16604513,0.0004853189,0.14393774,-0.09509359,0.17948487,-0.018230176,-0.21060352,0.1828054,-0.001986274
2018-11-30,0.12442203,-0.046352275,0.15641344,0.26653108,-0.17227669,-0.13609003,-0.1687254,-0.03583522,-0.025221016,-0.09236966,0.034057982,-0.11205737,0.22286348,-0.13991103,-0.008644784,0.15651448,-0.12305035,0.17553964,-0.034360923,-0.20969006,0.16227964,0.005962944
2018-12-07,0.1089917,-0.057995223,0.13320647,0.25636187,-0.17194395,-0.12219788,-0.16968293,-0.024530347,-0.015900949,-0.066040374,0.033574056,-0.11152158,0.22531429,-0.13752344,-0.010226542,0.14516695,-0.13542075,0.15102021,-0.04723125,-0.20159268,0.18463592,0.033536438
2018-12-14,0.026114771,-0.012718715,0.083929405,0.24194422,-0.1388992,-0.034002364,-0.18911444,-0.06022389,0.041302823,-0.044282276,0.0019841134,-0.07758258,0.22129495,-0.044795144,-0.035147887,0.13641088,-0.17157066,0.19288483,-0.049180306,-0.22309633,0.097216286,0.03753153
2018-12-21,0.10102197,-0.019406442,0.015482405,0.16544488,-0.16985238,-0.013839054,-0.1591582,-0.05208279,0.031389218,-0.06016285,-0.0054859044,-0.049295507,0.18257591,-0.07143334,-0.06966711,0.10315144,-0.12772307,0.11289656,-0.06538348,-0.094093606,0.17462243,0.07099891
2018-12-28,0.08503489,-0.05547292,0.08610203,0.205475,-0.15562634,-0.04882289,-0.15401527,-0.019172337,-0.027909953,-0.032171577,0.016336929,-0.10897553,0.19759627,-0.058902644,-0.05220138,0.106042884,-0.133072,0.10047767,-0.049540985,-0.16117604,0.19036482,0.06962947
2019-01-04,5.0071627e-05,-0.09056156,0.18088494,0.07433528,-0.09731207,0.19106507,-0.06094054,0.06444888,-0.075058915,-0.058679063,-0.10052625,0.052441545,0.055290807,0.07874993,-0.11269219,0.070559725,-0.060674727,-0.08880141,-0.13525113,-0.14587255,0.15470627,0.103837885
2019-01-11,0.008223942,-0.10836376,0.2126751,0.07680796,-0.08620764,0.18090174,-0.048319302,0.0842392,-0.084661916,-0.03637837,-0.0935167,0.03762546,0.05522597,0.059238542,-0.12057315,0.08782257,-0.051136363,-0.091793455,-0.16114609,-0.1676585,0.15042742,0.09656733
2019-01-18,0.04911886,-0.09431066,0.21679369,0.06734534,-0.09401495,0.19129393,-0.07320343,0.06955163,-0.06039571,-0.035525817,-0.08955813,0.049631346,0.03909044,0.08331972,-0.14735696,0.065794796,-0.06331233,-0.106103756,-0.1533803,-0.13173313,0.14240268,0.074552774
2019-01-25,0.057291806,-0.09864442,0.23610473,0.06995268,-0.093379304,0.18287507,-0.06649177,0.08788692,-0.07005307,-0.026278716,-0.103398405,0.054918207,0.046277195,0.07872258,-0.14885192,0.060211115,-0.059875797,-0.11560702,-0.15801643,-0.13932404,0.13731328,0.068367384
2019-02-01,0.04977828,-0.08463651,0.22088385,0.07964586,-0.11600646,0.17408796,-0.06550728,0.09303326,-0.07332451,-0.040139016,-0.1023013,0.032717995,0.06130383,0.0574389,-0.14460933,0.08341547,-0.049942337,-0.10197344,-0.17685506,-0.14735374,0.17057793,0.07976571
2019-02-08,0.02580846,-0.09752063,0.25793576,0.07634858,-0.07992183,0.17689402,-0.06554367,0.10759034,-0.08100647,-0.0342145,-0.109228216,0.04172655,0.066576675,0.048118412,-0.13827233,0.0802805,-0.055330552,-0.08646975,-0.18521532,-0.18527596,0.1585861,0.07813378
2019-02-15,0.041618105,-0.09771631,0.24889317,0.093120076,-0.07962139,0.17295039,-0.07575177,0.09476654,-0.06891458,-0.021261131,-0.11335675,0.050535895,0.06580463,0.04323878,-0.15493932,0.07993747,-0.047113508,-0.087948516,-0.18487903,-0.18465294,0.1573658,0.067924395
2019-02-22,0.0329073,-0.099427864,0.25252622,0.09617656,-0.06607257,0.17546973,-0.0760365,0.11617229,-0.07564833,-0.01978502,-0.1086442,0.035283003,0.066163614,0.03593781,-0.14654769,0.09374793,-0.05413724,-0.07277199,-0.20491497,-0.21010184,0.16114895,0.06855476
2019-03-01,0.028473878,-0.10317204,0.2519129,0.107103154,-0.0712423,0.17571963,-0.06692511,0.114726804,-0.07915636,-0.034231417,-0.11202667,0.035571124,0.07795983,0.029606793,-0.14891335,0.08601302,-0.036350347,-0.05847453,-0.20694265,-0.21757421,0.15574618,0.07217568
2019-03-08,0.037222534,-0.10100043,0.23718719,0.10262358,-0.064473175,0.19250354,-0.09541468,0.11951506,-0.084661424,-0.031915106,-0.09991224,0.037906565,0.07052596,0.045619342,-0.15001085,0.07819361,-0.04251988,-0.055654883,-0.19665363,-0.21822314,0.15124585,0.06789617
2019-03-15,0.044414453,-0.08028235,0.20231514,0.11826879,-0.0864688,0.17222336,-0.10061544,0.091939725,-0.095472224,-0.08300169,-0.092109725,0.09383958,0.073030315,0.03003044,-0.17872643,0.04533121,-0.07077773,-0.033622343,-0.1500937,-0.16954958,0.18516235,0.08416467
2019-03-22,0.042170122,-0.13595198,0.18982784,0.15323506,-0.086183794,0.1533608,-0.06517309,0.08103721,-0.08065344,-0.011952472,-0.123962305,0.027126228,0.061774753,0.011112631,-0.14737292,0.072665215,-0.05536145,-0.059109807,-0.11834407,-0.18054494,0.18474035,0.08756007
2019-03-29,0.025585685,-0.13938047,0.20224455,0.14593732,-0.08788561,0.13880193,-0.0717152,0.08264872,-0.060728412,-0.014149445,-0.10522338,0.029570688,0.066006996,0.022826528,-0.14494243,0.07464888,-0.044038326,-0.050990034,-0.14224695,-0.20509696,0.18933919,0.08878676
