,AAPL,AMZN,BA,BAC,C,CAT,COP,CVX,DIS,GOOGL,GS,JNJ,JPM,MMM,MRK,MSFT,NKE,NVDA,PFE,SLB,UNH,XOM
2017-07-14,0.0068811188,0.0637578,-0.04882459,-0.008644357,0.0026234374,0.049534462,-0.0726977,-0.008006092,0.018104877,0.017048588,-0.09912453,0.014207989,-0.037229337,0.0674273,-0.05667246,0.010223696,-0.0016845919,-0.0034318299,0.06004562,0.014854809,0.013683433,-0.002077639
2017-07-21,-0.0010237265,0.06694162,-0.043442708,-0.0066710887,0.0021902919,0.04351867,-0.068678066,-0.0077866362,0.018230628,0.021014744,-0.09230013,0.0198484,-0.032732565,0.06584308,-0.055368107,0.006154588,0.0018292095,-0.0047741844,0.05444839,0.0061070267,0.012728673,-0.0060780915
2017-07-28,0.0061381143,0.06691973,-0.04269293,-0.0068885563,0.0023650124,0.043751944,-0.071983,-0.0035462573,0.016435776,0.015824014,-0.09548324,0.024104424,-0.034093745,0.07039498,-0.0555182,0.003362146,-0.007160665,-0.0082409205,0.05811905,0.010342647,0.013036321,-0.0051866444
2017-08-04,0.009324959,0.0660985,-0.04783392,-0.010673535,0.0059273033,0.04843449,-0.07457125,-0.0032499775,0.014001109,0.013322046,-0.09841858,0.026735201,-0.03593442,0.068966284,-0.05432586,0.0024888306,-0.008006318,-0.0061331033,0.05369221,0.016948685,0.0148929525,-0.0016856373
2017-08-11,0.016705997,0.06801186,-0.05060055,-0.008638832,0.006702165,0.053020805,-0.07767166,-0.008807329,0.010613769,0.008432761,-0.100445904,0.025294578,-0.034662247,0.06820999,-0.051276613,0.0035569905,-0.008674344,-0.004007389,0.055860866,0.014305599,0.017296363,-0.0032268285
2017-08-18,0.012573002,0.06618514,-0.04742726,-0.012963682,0.00911724,0.04374689,-0.07149748,-0.0061187535,0.010482696,0.014866427,-0.09224224,0.024733186,-0.029510746,0.060313605,-0.047674526,0.010933958,-0.008433525,-0.013604393,0.053980745,0.008314125,0.015927833,-0.0017022401
2017-08-25,0.014870549,0.06656575,-0.049604606,-0.013172159,0.0116844475,0.04426219,-0.07549562,-0.005163221,0.011152869,0.015167502,-0.09549551,0.026530635,-0.03305172,0.0616269,-0.048470054,0.011815436,-0.014137119,-0.011870263,0.054878164,0.011685121,0.016800344,-0.00057962537
2017-09-01,0.015987838,0.065843806,-0.050040364,-0.014094532,0.01571562,0.04556757,-0.07824173,-0.005178691,0.009827191,0.016336396,-0.09411649,0.02593259,-0.034702145,0.059936754,-0.045496188,0.012168999,-0.014791468,-0.011839567,0.053599685,0.011914256,0.015889153,-0.00021870136
2017-09-08,0.013069699,0.065446034,-0.054230552,-0.01407586,0.018193891,0.046278946,-0.076151356,-0.0009244591,0.008123432,0.011855666,-0.09319855,0.028723925,-0.030371796,0.06003817,-0.0468572,0.010558525,-0.011872371,-0.01502908,0.05063908,0.016217228,0.014627412,-0.0010607571
2017-09-15,0.009696705,0.06858955,-0.047430165,-0.015856514,0.014400134,0.04577979,-0.06797494,0.005564286,0.01107311,0.010605416,-0.09183643,0.02929107,-0.0316964,0.06656878,-0.039479844,-0.010349199,-0.0064978665,-0.013358237,0.04004477,0.019721072,0.0056579737,-0.002513054
2017-09-22,0.0058417185,0.06278523,-0.05043847,-0.019215848,0.014385613,0.047634922,-0.06465351,0.0087078465,0.01563603,0.008119565,-0.10652329,0.032718524,-0.033428848,0.07017608,-0.050169956,-0.0046715317,-0.007905525,-0.008168029,0.047104843,0.026490813,0.0069796755,-0.001405859
2017-09-29,0.005439362,0.060427915,-0.052455485,-0.017683154,0.013333097,0.051645983,-0.064017825,0.009487343,0.015612543,0.0060248733,-0.111250475,0.03279294,-0.03160929,0.0709519,-0.052516293,-0.0066941082,-0.0082844645,-0.0048129307,0.049001545,0.029247811,0.005301845,5.6821107e-05
2017-10-06,0.0026019632,0.061729155,-0.047578085,-0.019679988,0.018540248,0.047796153,-0.068388894,0.0027687177,0.01576471,0.006659108,-0.10599685,0.030350868,-0.035616253,0.070596695,-0.053945713,-0.00017728805,-0.012062067,-0.0037527517,0.055727027,0.026099712,0.0083329715,0.000230515
2017-10-13,-0.0025458275,0.058442812,-0.046612717,-0.026162928,0.024514392,0.0445237,-0.070186295,0.007192233,0.012046656,0.004388541,-0.09735895,0.03271035,-0.035441913,0.06848168,-0.05125066,0.005427784,-0.0059114294,-0.009223171,0.054168243,0.0346057,0.0012499914,-0.0030581683
2017-10-20,-0.0008562744,0.059044875,-0.041765064,-0.025589127,0.021403063,0.042996153,-0.062015057,0.003681977,0.01636325,0.006746373,-0.0930949,0.030890316,-0.03302366,0.06791639,-0.049535085,-0.0009833842,-0.008762432,-0.009290323,0.05671678,0.023329731,0.0012984723,-0.005472121
2017-10-27,0.011831791,0.05441154,-0.043778043,-0.014549384,0.021057505,0.041262798,-0.06242169,-0.0056499555,0.004532741,0.0073612207,-0.099359795,0.028283799,-0.03152241,0.07226961,-0.044005174,0.005629337,-0.0059745284,-0.013224644,0.049180035,0.022379,-0.00025548862,0.0025417537
2017-11-03,0.01097329,0.05975678,-0.042474866,-0.018157626,0.026837695,0.044629827,-0.070579246,-0.004609934,0.009075881,0.012159555,-0.09423147,0.022488898,-0.03727189,0.06856689,-0.047523286,0.008442834,-0.0016952545,-0.014000329,0.054163747,0.015774019,-0.0014656171,-0.0008599252
2017-11-10,0.010698833,0.0592873,-0.04946152,-0.016583811,0.024924647,0.048002742,-0.07485573,0.0034639805,0.0053593456,0.014575337,-0.10246875,0.026188195,-0.03390393,0.07302357,-0.04470792,0.002442211,0.0035233318,-0.009462732,0.047989864,0.023218103,-0.010654894,-0.0005981803
2017-11-17,0.009783919,0.060641486,-0.047297277,-0.016076539,0.024062127,0.04413048,-0.07208141,0.0019070596,0.0066895424,0.017234838,-0.09762265,0.02774315,-0.033313476,0.07272564,-0.04309939,0.0048610508,0.0012845487,-0.014491324,0.047828685,0.013242398,-0.00701624,-0.0011366338
2017-11-24,0.008985991,0.063617155,-0.046722144,-0.015300575,0.027877828,0.041199293,-0.078643285,-0.0003705159,0.00783181,0.017580835,-0.096738,0.026484048,-0.03644553,0.07073605,-0.044158094,0.01090076,-0.0014657124,-0.0117239,0.053376544,0.010501203,-0.0051950486,-0.0023287176
2017-12-01,0.012940395,0.06805335,-0.041350253,-0.011812287,0.035671376,0.04454213,-0.07538889,-0.00553115,0.0058895587,0.007345853,-0.09346465,0.01890543,-0.04122009,0.072037,-0.039768003,0.006689566,-0.007531427,-0.014234774,0.053138684,0.005113205,-0.004027089,0.004002048
2017-12-08,0.016860673,0.06944593,-0.045965783,-0.009609664,0.04003507,0.04840211,-0.07606174,-0.008300277,0.006906052,0.007574407,-0.09405568,0.012311647,-0.04064546,0.0666886,-0.04242795,0.013064292,-0.0136959655,-0.013353789,0.05437971,0.0036879696,-0.0019088245,0.0066686617
2017-12-15,0.019559246,0.06897493,-0.04834295,-0.0056174845,0.0408885,0.043982185,-0.06824163,-0.008980112,0.007652192,0.0040802015,-0.086181596,0.00261707,-0.03965401,0.053339373,-0.032538507,0.013899627,-0.0130231725,-0.025311863,0.050592132,0.0060052266,-0.0027694236,0.019070081
2017-12-22,0.020072926,0.062280823,-0.057717085,-0.0064656734,0.041148625,0.048534986,-0.0688554,-0.0024620437,0.010572917,0.0031439245,-0.10126761,-0.0014740765,-0.03619627,0.054957442,-0.04532622,0.02294879,-0.005389715,-0.015749658,0.05766318,0.012238459,-0.008140101,0.01548178
2017-12-29,0.019801905,0.056470413,-0.058675665,-0.004055998,0.039578456,0.04616242,-0.068993,0.0010472611,0.011496814,0.005769758,-0.10597359,-0.00097153184,-0.033330496,0.05775831,-0.05046606,0.022201132,-0.005933076,-0.01277332,0.058454394,0.015141075,-0.00937509,0.016665857
2018-01-05,0.009168242,0.0058171004,-0.038573794,-0.029717118,0.04669657,0.046116255,-0.047419034,-0.08923497,0.030325672,0.023448525,-0.005894673,-0.08139909,0.05690105,0.023392009,-0.08676146,0.02868036,0.01969599,0.048964843,0.046036005,-0.07553325,0.139133,-0.069842264
2018-01-12,0.00370095,0.004498747,-0.039699253,-0.026411902,0.046820167,0.048614144,-0.045478918,-0.082915105,0.02363974,0.020990873,-0.014752531,-0.090091094,0.05482646,0.02626147,-0.08103286,0.026985234,0.026030544,0.0578339,0.03909283,-0.08011814,0.14262784,-0.061423115
2018-01-19,0.0024603128,0.0049004913,-0.034518495,-0.024591103,0.046963472,0.041365135,-0.044470392,-0.08267074,0.020332377,0.0231605,-0.020914566,-0.099982485,0.054743566,0.03553971,-0.07058577,0.02358542,0.02734431,0.06281309,0.03214525,-0.080523394,0.14113891,-0.058235537
2018-01-26,0.0027384833,0.0032102913,-0.024379738,-0.035134457,0.039745193,0.035947148,-0.0397986,-0.0884064,0.025230432,0.027334189,-0.017363146,-0.106617786,0.053836912,0.035395157,-0.07615583,0.025023207,0.021102184,0.06966394,0.03414234,-0.080124095,0.15098338,-0.05637282
2018-02-02,0.014867371,0.009317937,-0.026900182,-0.027034277,0.032644708,0.028905943,-0.037129562,-0.08738559,0.011477466,0.0315555,-0.025242578,-0.100372575,0.055658303,0.035292633,-0.08047671,0.026489567,0.02513662,0.06343625,0.024983868,-0.07812699,0.15324727,-0.050344896
2018-02-09,0.031075418,0.016881358,-0.02757278,-0.016695041,0.037032437,0.022781286,-0.048427347,-0.08010743,0.007835123,0.03363341,-0.026066775,-0.10064612,0.04294134,0.036112662,-0.089426935,0.023389937,0.028124517,0.054112893,0.010714905,-0.06025561,0.13966033,-0.035097584
2018-02-16,0.029318547,0.020955468,-0.027812239,-0.030216295,0.03072643,0.031527884,-0.051455844,-0.08102194,0.011505652,0.040445946,-0.015353222,-0.09764252,0.04171166,0.03134681,-0.09055624,0.031001925,0.024032012,0.047473315,0.029229224,-0.079662874,0.15187806,-0.047431715
2018-02-23,0.028512966,0.022993077,-0.03062231,-0.031468347,0.02688699,0.030020922,-0.049575746,-0.08237481,0.009913039,0.044679604,-0.014149474,-0.09653651,0.04114455,0.032011554,-0.08628525,0.034387246,0.023864077,0.04534,0.030645603,-0.08643989,0.1553065,-0.048253775
2018-03-02,0.023548769,0.024781149,-0.02616918,-0.024678942,0.038108543,0.034627087,-0.05681635,-0.077159666,0.008790975,0.04274915,-0.009820655,-0.09713827,0.036740284,0.024388717,-0.089809395,0.026913036,0.020261887,0.04337809,0.018312842,-0.07457193,0.14967856,-0.03611467
2018-03-09,0.021322556,0.026587803,-0.024945611,-0.028863525,0.029803416,0.030451655,-0.049135413,-0.07896207,0.0068995035,0.047232784,-0.01511687,-0.0985098,0.039368547,0.026132012,-0.08616625,0.030387193,0.029851113,0.049961068,0.024648765,-0.089687064,0.1510698,-0.042329617
2018-03-16,0.009878684,0.01766793,-0.022461098,-0.019046744,0.034869276,0.03941266,-0.0499627,-0.06679771,0.0059925457,0.03939252,-0.019276153,-0.09539281,0.03816041,0.018050615,-0.092384145,0.016204437,0.02748141,0.056743145,0.019529577,-0.07139684,0.14122629,-0.027891349
2018-03-23,0.027549917,0.027417356,-0.02666765,-0.024130557,0.035191856,0.03301386,-0.056255043,-0.071827255,0.0068577603,0.03932265,-0.008856085,-0.0941697,0.03879954,0.020340448,-0.096255645,0.02838825,0.02145444,0.0422633,0.024632331,-0.07022756,0.14121163,-0.03805384
2018-03-30,0.031193102,0.028457046,-0.029017398,-0.036516823,0.03141983,0.024818959,-0.048725165,-0.07333354,0.0065945014,0.039549563,-0.008786185,-0.09662141,0.04090904,0.02367594,-0.08969191,0.036347672,0.027103662,0.04282662,0.02893362,-0.07872937,0.1421867,-0.04259447
2018-04-06,0.025615167,0.03250105,-0.029237112,-0.036861807,0.0339482,0.025941584,-0.053610444,-0.070248306,0.011853665,0.04301783,-0.011090765,-0.09509718,0.040802825,0.023053143,-0.08619909,0.033619016,0.026064098,0.04310453,0.025709506,-0.0794756,0.14029124,-0.043701578
2018-04-13,0.025453646,0.025552377,-0.024877723,-0.045389295,0.028787468,0.029503282,-0.053096592,-0.071940824,0.013149728,0.041436076,-0.006694703,-0.09517763,0.04259792,0.028812254,-0.0815364,0.03422928,0.026766721,0.046648912,0.030304443,-0.08523418,0.140979,-0.05027377
2018-04-20,0.023007262,0.020880634,-0.027923312,-0.047619894,0.018758625,0.026981186,-0.04348696,-0.07389534,0.015316218,0.0438026,-0.013266775,-0.10276623,0.046496116,0.025388574,-0.07241194,0.035243034,0.03144487,0.052094977,0.037862234,-0.08581785,0.14234307,-0.052431107
2018-04-27,0.03178105,0.0203793,-0.029175784,-0.05137863,0.011103007,0.028550893,-0.04219312,-0.064717695,0.015385645,0.037920326,-0.015910676,-0.09756785,0.04754172,0.015316756,-0.074879184,0.0387963,0.030428331,0.047672044,0.03699185,-0.07616879,0.14674231,-0.056617796
2018-05-04,0.027526814,0.023008967,-0.024886888,-0.050598226,0.01718852,0.029563213,-0.041605867,-0.06456985,0.014648074,0.042969633,-0.016196316,-0.1015139,0.042898305,0.013590811,-0.07497381,0.038483612,0.031317733,0.044092406,0.030937552,-0.07588817,0.14466335,-0.050655972
2018-05-11,0.02292822,0.013110233,-0.010305658,-0.05420943,0.023014745,0.033404097,-0.045316488,-0.06947472,0.007653229,0.045201693,-0.011043253,-0.103063524,0.048857234,0.014207047,-0.0752082,0.03557991,0.040456615,0.04708609,0.030893356,-0.08099003,0.14265458,-0.055435754
2018-05-18,0.022025418,0.0126259085,-0.012443965,-0.053338338,0.017655049,0.029647717,-0.039816625,-0.05924622,0.011750879,0.048991818,-0.016884187,-0.10136732,0.059012353,0.01633701,-0.07170792,0.035211712,0.03111336,0.04360461,0.029199023,-0.08189045,0.1409346,-0.061414428
2018-05-25,0.021296937,0.021107743,-0.01811413,-0.05235221,0.013024708,0.03362464,-0.034689844,-0.055189155,0.007212799,0.05218022,-0.018615734,-0.09981291,0.05594955,0.011720991,-0.067009345,0.035488266,0.031197662,0.036517564,0.03155921,-0.084799096,0.14351945,-0.06381737
2018-06-01,0.023462724,0.015275898,-0.01371018,-0.051211648,0.015052539,0.034535535,-0.032422394,-0.048823047,0.008448895,0.051883828,-0.021163264,-0.10422043,0.06084118,0.010020002,-0.067699715,0.0331273,0.026333153,0.0340606,0.029012835,-0.07998101,0.14131689,-0.06413968
2018-06-08,0.02642566,0.0107012065,-0.0098384265,-0.050778795,0.0090498,0.034964144,-0.02946735,-0.04815548,0.007906312,0.05048561,-0.024450673,-0.1023407,0.06293095,0.012133426,-0.0624381,0.032360047,0.021723043,0.03356924,0.029919833,-0.080430135,0.14641471,-0.07068429
2018-06-15,0.0057875672,0.0064770877,-0.0013424053,-0.032050133,0.023168657,0.037454203,-0.03480565,-0.032305934,-0.0012543682,0.039607063,-0.031533264,-0.105452254,0.057762217,0.010882849,-0.06442937,0.022132825,0.023906805,0.04264128,0.015188493,-0.062699355,0.13498978,-0.05412612
2018-06-22,0.017731464,0.015173161,-0.003298631,-0.04545898,0.010340476,0.03161718,-0.031415824,-0.03691734,0.0072578117,0.04685961,-0.026584005,-0.107160866,0.061945736,0.004969685,-0.06126549,0.027479086,0.022435093,0.033697613,0.031360123,-0.07445133,0.14234126,-0.066655844
2018-06-29,0.021973116,0.016611118,-0.0063644648,-0.042990413,0.006456199,0.026885074,-0.032337777,-0.035591535,0.01253852,0.048401672,-0.025984865,-0.10426009,0.06521416,0.0066151833,-0.057544388,0.03090145,0.012646946,0.030424759,0.032016896,-0.06992401,0.14109404,-0.076781616
2018-07-06,0.0229272,0.019103918,-0.0072653317,-0.04521166,0.0052015064,0.032888673,-0.03310017,-0.040128898,0.018947538,0.050493617,-0.020292748,-0.10436533,0.058202814,0.0044815065,-0.059981793,0.027537543,0.011309916,0.026256323,0.03991317,-0.07565309,0.14664051,-0.07790524
2018-07-13,0.02090724,0.01483917,-0.0067309886,-0.035758954,0.009974209,0.033427663,-0.032899953,-0.039128818,0.012656303,0.050640047,-0.025159005,-0.10860415,0.059075475,0.011311002,-0.05498918,0.02971984,0.009392734,0.02575709,0.030608777,-0.07259844,0.14351304,-0.075953096
2018-07-20,0.02220091,0.018733893,-0.010074521,-0.03717879,0.011173645,0.033595804,-0.026270319,-0.04253735,0.0038654883,0.04759853,-0.033988398,-0.109365664,0.053894795,0.0070877625,-0.053482823,0.035347037,0.018977195,0.02529431,0.03373322,-0.07631391,0.14848273,-0.0707735
2018-07-27,0.02853026,0.020177389,-0.0010904759,-0.031258136,0.01054571,0.036917187,-0.025011083,-0.047842026,0.00010729581,0.0440685,-0.02882598,-0.10812743,0.056197315,0.008676124,-0.053160697,0.031488948,0.013495882,0.02446409,0.029472858,-0.080194816,0.14687146,-0.07550232
2018-08-03,0.028130004,0.027558679,0.0014275375,-0.029502165,0.01157935,0.03755326,-0.03206978,-0.05156847,0.0074944138,0.048217677,-0.025317619,-0.10527147,0.049715802,0.009683678,-0.04797712,0.030345578,0.011263387,0.022734996,0.03627473,-0.08580992,0.13952301,-0.08398559
2018-08-10,0.02717864,0.029061645,0.0010020972,-0.027983028,0.01286298,0.03819474,-0.03604989,-0.051249303,0.008026002,0.049456105,-0.022739794,-0.10383508,0.045941148,0.005644382,-0.047088318,0.032393206,0.008751218,0.022181887,0.035354342,-0.08641357,0.14000049,-0.0806899
2018-08-17,0.030109331,0.026211867,0.008493917,-0.025184792,0.013648507,0.04280842,-0.038980357,-0.04741112,0.0034878955,0.05249433,-0.019446913,-0.10890244,0.04469756,0.0018836804,-0.047839466,0.029070396,0.014543188,0.022572672,0.03317482,-0.08681414,0.1335688,-0.08218612
2018-08-24,0.033995207,0.029751059,0.0072284737,-0.026737189,0.0066882432,0.044780537,-0.039711863,-0.04786257,0.0079996735,0.048647214,-0.016682353,-0.10376443,0.04680135,0.0067369714,-0.049296588,0.030959468,0.008352168,0.018664159,0.039848566,-0.09481253,0.1363957,-0.08798127
2018-08-31,0.022972975,0.030584639,0.0007205993,-0.021501394,0.011195195,0.0478033,-0.034587465,-0.04721233,0.00987489,0.046537094,-0.022021005,-0.1039608,0.041417923,0.0006568938,-0.04992565,0.029452968,0.0077464595,0.021414854,0.035631407,-0.09130088,0.14071399,-0.07621361
2018-09-07,0.026581267,0.029418487,0.0016890496,-0.016648762,0.0068675578,0.043796547,-0.032121398,-0.043106824,0.010158807,0.047419142,-0.02366953,-0.10543935,0.0421279,0.0071303723,-0.04845377,0.02802505,0.0032145572,0.017648889,0.032981385,-0.09237963,0.14350303,-0.078742765
2018-09-14,0.028157791,0.026733821,0.001983671,-0.022020077,0.00495539,0.050311483,-0.033172484,-0.042441044,0.009109838,0.043900467,-0.026372764,-0.1054564,0.04358731,0.0068257726,-0.044572707,0.029203007,0.0066143177,0.01644049,0.04027466,-0.09437335,0.14090762,-0.08059682
2018-09-21,0.008615728,0.016854286,0.014581332,-0.0139934365,0.02384932,0.04470606,-0.03212003,-0.03132949,-0.01279325,0.027465153,-0.043033022,-0.10711297,0.04097583,0.02262235,-0.030054484,0.026720468,0.014085491,0.027096417,0.0285523,-0.08670791,0.13165013,-0.07063027
2018-09-28,0.025023714,0.018185174,0.008987854,-0.02038735,0.005793491,0.05172829,-0.035083443,-0.041892342,0.00492578,0.04300282,-0.03076148,-0.10992978,0.045396507,0.016361607,-0.042907666,0.02793258,0.0075090826,0.020599898,0.0412812,-0.091238484,0.13663848,-0.08116591
2018-10-05,0.027883846,0.020124137,0.005511521,-0.028797701,0.0023292066,0.050249636,-0.030721331,-0.041038305,0.0062549887,0.041953404,-0.0359816,-0.108142056,0.050961636,0.01491327,-0.046364374,0.029088143,0.0060207197,0.022803977,0.039712153,-0.08664608,0.14015616,-0.08027134
2018-10-12,0.019535527,0.023053754,-0.006402453,-0.021358814,0.020948742,0.046584293,-0.029641401,-0.034212776,0.0018667415,0.04297485,-0.045987185,-0.10868168,0.044345967,0.007685387,-0.04669065,0.031726975,0.008939656,0.025879443,0.025507415,-0.074280515,0.13823158,-0.070024855
2018-10-19,0.025252277,0.025745183,-0.004790926,-0.02522391,0.014684993,0.04072193,-0.031824,-0.020965192,0.0047247014,0.040805094,-0.046579204,-0.11130822,0.042696528,0.0017470479,-0.045206673,0.03662651,0.011649636,0.02402123,0.031611044,-0.08050394,0.13776524,-0.07164935
2018-10-26,0.013077671,0.035977487,-0.013963747,-0.020829227,0.02660649,0.032676566,-0.032752715,-0.0018876813,0.0013931498,0.04178081,-0.056141414,-0.100314476,0.032827433,-0.0071866503,-0.054965008,0.039025933,0.009284718,0.035986498,0.0133405235,-0.06784518,0.13629933,-0.062390566
2018-11-02,0.021143109,0.032136254,-0.012133064,-0.02275879,0.024829963,0.035840772,-0.027408864,-0.008777084,0.0077766282,0.040841036,-0.05500369,-0.103709795,0.034807224,-0.0007661108,-0.04439489,0.03989667,0.009314668,0.025777468,0.017864194,-0.0799941,0.13608828,-0.0713699
2018-11-09,0.014892807,0.037133448,-0.009769394,-0.020308867,0.021701705,0.025569325,-0.03360749,-0.013414076,-0.0015484665,0.046563268,-0.053230464,-0.10642038,0.030248921,0.0014095653,-0.035857577,0.044368424,0.01544151,0.031099379,0.022637153,-0.08371395,0.1397516,-0.07294642
2018-11-16,0.017844757,0.021250973,-0.0030027987,-0.01908948,0.04399353,0.023084361,-0.044400956,-0.03266693,-0.007861795,0.058502875,-0.048547346,-0.11636321,0.029505095,0.012923142,-0.025841605,0.04369522,0.030009622,0.038643192,0.008282866,-0.06815536,0.12549281,-0.08729896
2018-11-23,0.016111288,0.04276882,-0.025215168,-0.025588464,0.029803967,0.021199178,-0.04309333,-0.025657956,0.00058517104,0.071604446,-0.0406682,-0.100863434,0.021794852,0.007610593,-0.027568867,0.044127066,0.0093156155,0.034804508,0.020131567,-0.08417656,0.14735714,-0.09438223
2018-11-30,0.0026057542,0.028570944,-0.004647927,-0.021008512,0.03875872,0.021485265,-0.047644563,-0.014568913,-0.016167339,0.057854008,-0.053319223,-0.10600923,0.025513684,0.012630984,-0.022436326,0.03313083,0.022888936,0.053337865,0.0051115947,-0.0682941,0.13265613,-0.08044856
2018-12-07,0.006379607,0.028814366,-0.012129685,-0.025656823,0.04131093,0.024468727,-0.049104054,-0.009845898,-0.0070968494,0.057973005,-0.05222099,-0.09970887,0.02173235,0.009489,-0.029391032,0.035915576,0.017165286,0.0509051,-0.0013556362,-0.06795305,0.13811556,-0.077806585
2018-12-14,-0.010522093,0.029057711,0.0032437698,-0.007359372,0.02180462,0.030674685,-0.032706518,0.0032147367,-0.022030974,0.048121657,-0.070327975,-0.080037996,0.028493393,0.024517993,-0.050310295,-0.007954435,0.004992611,0.064007804,-0.018275443,-0.038174562,0.15440033,-0.074829645
2018-12-21,0.003756274,0.014849412,-0.015445797,-0.021597741,0.057261072,0.030945595,-0.043192055,0.012271581,-0.046352,0.016589511,-0.06885199,-0.074771255,0.02751791,0.018989922,-0.030134832,0.030681858,0.028303837,0.06647292,-0.018923288,-0.041795522,0.108516134,-0.055091552
2018-12-28,0.021183008,0.005756599,-0.023522492,-0.018487306,0.05334258,0.0266419,-0.03577275,-0.0081027355,-0.023613134,0.03016305,-0.024406372,-0.08109774,0.027729934,0.0020701066,-0.036988366,0.033325326,0.02076168,0.037769698,-0.0055027576,-0.05683695,0.1271696,-0.071582854
2019-01-04,0.02878334,0.07431879,0.077245794,0.02697221,0.08375297,0.07688742,-0.06959458,0.020159703,-0.06080678,-0.05253346,-0.12625721,-0.017898498,-0.05080957,0.074548386,-0.0104166195,-0.0046720505,-0.016105162,-0.025519485,0.037912093,-0.046361584,0.011050919,-0.030656666
2019-01-11,0.040694673,0.073291615,0.09212834,0.019317022,0.07921586,0.07762951,-0.07653821,0.011556322,-0.060177483,-0.040446986,-0.12683527,-0.024240848,-0.048864562,0.08603109,-0.010424167,0.005956319,-0.022321194,-0.03545911,0.032161422,-0.048368737,0.015595605,-0.039901204
2019-01-18,0.034386195,0.07640471,0.086386055,0.024600362,0.07732769,0.0824974,-0.06879842,0.016435927,-0.055449087,-0.036238283,-0.12323101,-0.02811043,-0.051594596,0.07789246,-0.020309133,-0.0013100564,-0.025437772,-0.037829358,0.033720843,-0.048370577,0.015562582,-0.028535541
2019-01-25,0.040660717,0.0750049,0.09170919,0.0147281485,0.073194936,0.07907127,-0.07552629,0.01376878,-0.049833275,-0.03415308,-0.123061895,-0.027624095,-0.049462564,0.078154586,-0.021504179,0.011242315,-0.022938948,-0.0331578,0.024619788,-0.04545671,0.018414859,-0.03785069
2019-02-01,0.030641157,0.053584624,0.08650914,0.011547121,0.07069499,0.08731171,-0.06558934,0.0053278045,-0.04268874,-0.02787537,-0.12946197,-0.028757488,-0.040852666,0.08028022,-0.006774655,0.015060209,-0.014353436,-0.033950616,0.021844637,-0.049950283,0.023597104,-0.046144135
2019-02-08,0.032139122,0.063201964,0.0867801,0.01167157,0.066000104,0.081020884,-0.07115793,0.0049084844,-0.051003467,-0.025573293,-0.12446535,-0.028205419,-0.033408903,0.081530534,-0.012121101,0.015865332,-0.01628395,-0.03701821,0.023707185,-0.036776807,0.022991102,-0.053801965
2019-02-15,0.037100434,0.05538888,0.08520806,0.017915946,0.06394623,0.084704936,-0.07013668,-0.0036382885,-0.044104766,-0.017588263,-0.12737532,-0.03924764,-0.022079956,0.08830218,-0.008770803,0.023954708,-0.009757036,-0.044150352,0.018011678,-0.039670236,0.011151278,-0.059164982
2019-02-22,0.027290916,0.065482214,0.0842336,0.01597768,0.057382632,0.0809595,-0.06735551,-0.0071554193,-0.05002615,-0.015042504,-0.123886585,-0.041894555,-0.023199592,0.08438549,-0.008501494,0.026442358,-0.013848375,-0.045083795,0.018758725,-0.02984654,0.025441606,-0.06051421
2019-03-01,0.023242053,0.06709979,0.078243375,0.022847036,0.05900117,0.08427153,-0.06561877,-0.008995275,-0.047500186,-0.017525194,-0.12384105,-0.04146508,-0.031353097,0.089164086,-0.0056014517,0.023705821,-0.019851286,-0.04782184,0.027004208,-0.03125172,0.025517052,-0.05927114
2019-03-08,0.025161957,0.06723543,0.0762746,0.027066965,0.06056427,0.08253752,-0.06307407,-0.00691315,-0.04727588,-0.018042691,-0.12258854,-0.042312495,-0.032082964,0.08741803,-0.010266672,0.01674128,-0.016851757,-0.046587355,0.023467883,-0.027801555,0.020198796,-0.0528696
2019-03-15,0.012234082,0.04339854,0.06680693,0.038722035,0.060115248,0.08589687,-0.06082493,-0.007869865,-0.041334905,-0.020384962,-0.13311867,-0.0303381,-0.02681017,0.07931866,-0.007954672,0.003211838,-0.0067383563,-0.027877796,0.030734902,-0.018266488,0.0043291626,-0.043249372
2019-03-22,0.032380573,0.046111617,0.07751349,0.025024682,0.07813051,0.08697399,-0.0635201,-0.00919041,-0.04844684,-0.028305877,-0.14337344,-0.044013657,-0.0068943813,0.06952389,-0.001449009,0.017491337,0.00010476783,-0.042522904,0.02916401,-0.03439951,-0.0036463216,-0.036656428
2019-03-29,0.029319337,0.06080518,0.0763229,0.023689514,0.06748146,0.08025001,-0.05983462,-0.010352621,-0.0515216,-0.030646244,-0.13976084,-0.044522885,-0.018051192,0.074502565,-0.0017385304,0.026975688,-0.012090219,-0.041773267,0.03382363,-0.032144133,0.008095032,-0.03882915
2019-04-05,0.020348886,0.07703604,0.075553134,0.025333896,0.066391185,0.07721512,-0.057299834,-0.017491568,-0.05049005,-0.03402204,-0.13894197,-0.04340758,-0.024655513,0.071022004,0.0022686392,0.035784595,-0.021228027,-0.04327419,0.035292555,-0.028310891,0.018703189,-0.045827597
2019-04-12,0.026327604,0.046017222,0.058483206,0.047225874,0.0941272,0.05405627,-0.024620188,-0.008066501,-0.025529906,-0.07972379,-0.15082353,-0.05329443,-0.0035964355,0.06471255,0.008770952,0.027866919,0.0077812388,-0.021097893,0.05576843,-0.042056404,-0.05083687,-0.03149151
